system:index,B1_p0,B1_p10,B1_p100,B1_p20,B1_p30,B1_p40,B1_p50,B1_p60,B1_p70,B1_p80,B1_p90,B2_p0,B2_p10,B2_p100,B2_p20,B2_p30,B2_p40,B2_p50,B2_p60,B2_p70,B2_p80,B2_p90,B3_p0,B3_p10,B3_p100,B3_p20,B3_p30,B3_p40,B3_p50,B3_p60,B3_p70,B3_p80,B3_p90,B4_p0,B4_p10,B4_p100,B4_p20,B4_p30,B4_p40,B4_p50,B4_p60,B4_p70,B4_p80,B4_p90,B5_p0,B5_p10,B5_p100,B5_p20,B5_p30,B5_p40,B5_p50,B5_p60,B5_p70,B5_p80,B5_p90,B6_VCID_2_p0,B6_VCID_2_p10,B6_VCID_2_p100,B6_VCID_2_p20,B6_VCID_2_p30,B6_VCID_2_p40,B6_VCID_2_p50,B6_VCID_2_p60,B6_VCID_2_p70,B6_VCID_2_p80,B6_VCID_2_p90,B7_p0,B7_p10,B7_p100,B7_p20,B7_p30,B7_p40,B7_p50,B7_p60,B7_p70,B7_p80,B7_p90,DESA,EVI_p0,EVI_p10,EVI_p100,EVI_p20,EVI_p30,EVI_p40,EVI_p50,EVI_p60,EVI_p70,EVI_p80,EVI_p90,IDSP2010,ID_TIPEWIL,KAB,KABDES,KABKOT,KEC,KECAMATAN,KODE2010,NAMA,NDBI_p0,NDBI_p10,NDBI_p100,NDBI_p20,NDBI_p30,NDBI_p40,NDBI_p50,NDBI_p60,NDBI_p70,NDBI_p80,NDBI_p90,NDVI_p0,NDVI_p10,NDVI_p100,NDVI_p20,NDVI_p30,NDVI_p40,NDVI_p50,NDVI_p60,NDVI_p70,NDVI_p80,NDVI_p90,NDWI_p0,NDWI_p10,NDWI_p100,NDWI_p20,NDWI_p30,NDWI_p40,NDWI_p50,NDWI_p60,NDWI_p70,NDWI_p80,NDWI_p90,PRODES,PROP,PROVINSI
00002aa107febf0a2526,21,24,31,25,26,26,27,27,27,28,28,16,19,28,19,20,21,22,22,23,23,24,10,12,24,13,13,14,14,15,16,17,19,29,46,92,51,55,58,62,66,69,72,77,11,21,61,25,28,29,31,32,34,36,38,182,193,199,193,193,193,193,194,194,195,195,5,8,31,10,10,11,11,12,13,14,15,12,-95,-4.743734714,30.625,-3.738779513,-3.245899425,-2.760907586,-2.760907586,-2.262620847,-1.758521691,-1.758521691,-1.269066613,3302210012,,2,3302000000,BANYUMAS,210,SUMBANG,3302210012,BANJARSARI WETAN,-0.52173913,-0.411100707,-0.035294118,-0.39349983,-0.378002808,-0.364251324,-0.352313183,-0.339338004,-0.325316539,-0.303600305,-0.266727656,0.186440678,0.45057079,0.8,0.507152898,0.552239359,0.591173718,0.626705546,0.650415027,0.670705783,0.68558552,0.70483725,-0.669724771,-0.576691475,-0.147540984,-0.556693148,-0.537446559,-0.51750229,-0.493950321,-0.463072938,-0.424839823,-0.385625159,-0.344754261,3300000000,33,JAWA TENGAH
0000dad864850396c100,21,24,31,24,25,26,27,27,27,28,28,16,19,30,20,21,21,22,22,23,23,24,9,12,24,13,14,14,15,16,17,18,19,33,45,93,50,54,57,61,65,69,73,78,10,21,61,24,27,29,30,32,33,35,38,192,193,200,193,193,194,194,194,195,195,196,4,9,28,10,10,11,12,12,13,14,16,11,-47.5,-4.895656931,0,-4.130043228,-3.634953623,-3.120521523,-2.625961684,-2.388854446,-2.133505319,-1.873301892,-1.388295731,3302210011,,2,3302000000,BANYUMAS,210,SUMBANG,3302210011,BANJARSARI KULON,-0.565217391,-0.416090287,-0.063291139,-0.396865915,-0.380817603,-0.369058519,-0.35731554,-0.341590612,-0.326363796,-0.302767004,-0.25937079,0.222222222,0.432967723,0.78,0.485486444,0.529144042,0.568508595,0.6,0.639114351,0.670674216,0.693205396,0.713388864,-0.660714286,-0.576238481,-0.161290323,-0.556826501,-0.537165989,-0.511143301,-0.478311079,-0.451096366,-0.416334088,-0.385777662,-0.342907228,3300000000,33,JAWA TENGAH
000019eb2c709b115e18,20,23,42,24,25,26,27,27,28,28,29,15,19,37,20,21,21,22,22,23,23,24,8,13,32,14,15,15,16,17,17,18,19,26,38,91,43,46,50,52,55,60,65,73,8,18,53,20,22,24,26,28,31,33,36,192,193,200,194,194,194,194,194,195,195,196,4,7,36,9,9,10,11,11,12,14,17,8,-41.66666667,-4.447588639,130,-3.437551158,-2.460479615,-2.460479615,-1.476434319,-1.476434319,-1.476434319,-1.476434319,-0.719372262,3302200008,,2,3302000000,BANYUMAS,200,BATURRADEN,3302200008,KEMUTUG KIDUL,-0.541666667,-0.428473928,0.072463768,-0.408443733,-0.392509224,-0.377341652,-0.36518286,-0.349915894,-0.333333333,-0.295173485,-0.2,0.132075472,0.360564421,0.774647887,0.423901427,0.466666667,0.5,0.52911118,0.564424162,0.606043296,0.650516176,0.685377727,-0.638297872,-0.552771218,-0.071428571,-0.51723541,-0.481924746,-0.446752072,-0.416365943,-0.385487574,-0.353149694,-0.323076481,-0.263351583,3300000000,33,JAWA TENGAH
00005e10a6e9bab1cc62,20,22,35,24,25,26,26,27,27,27,28,14,18,33,19,20,21,21,21,22,23,23,8,11,30,12,13,14,14,15,16,17,19,30,44,91,48,52,56,61,64,68,72,76,9,21,46,23,26,28,29,31,32,34,36,192,193,200,193,194,194,194,194,195,195,196,4,8,31,9,10,10,11,11,12,13,16,6,-78,-4.765832126,-0.49132948,-3.741695045,-3.243295313,-2.77272613,-2.77272613,-2.266562432,-1.751522679,-1.751522679,-1.281429965,3302200006,,2,3302000000,BANYUMAS,200,BATURRADEN,3302200006,KEBUMEN,-0.574468085,-0.42419561,0.075,-0.404545248,-0.392672122,-0.384744117,-0.373155854,-0.365073414,-0.34973916,-0.325944556,-0.248055968,0.153846154,0.419029443,0.784946237,0.477582221,0.528673158,0.583361092,0.631005291,0.662291699,0.685900775,0.701294777,0.724973311,-0.653846154,-0.588022594,-0.111111111,-0.561339955,-0.544677654,-0.525569987,-0.493847537,-0.462899634,-0.416576096,-0.372906085,-0.323250034,3300000000,33,JAWA TENGAH
0000de3dd40f8192e7b5,21,22,31,24,25,26,27,27,27,28,28,16,18,28,19,20,21,22,22,22,23,24,9,11,24,13,14,14,15,16,17,18,19,31,46,89,50,55,60,63,67,70,74,78,10,22,48,25,28,30,31,33,35,36,38,191,193,199,194,194,194,194,195,195,195,196,5,9,31,10,10,11,12,12,13,14,17,13,-49.28571429,-5.260817575,18.125,-4.248690386,-3.732022294,-3.249568989,-3.249568989,-2.749340583,-2.273495447,-1.750073418,-1.750073418,3302190013,,2,3302000000,BANYUMAS,190,KEDUNGBANTENG,3302190013,KUTALIMAN,-0.56,-0.411949769,0.068493151,-0.396956781,-0.38108517,-0.369035078,-0.357398419,-0.345809375,-0.326616099,-0.302889805,-0.24848471,0.214285714,0.432983795,0.795918367,0.492709347,0.537698439,0.588860562,0.631218268,0.658477469,0.681446036,0.697211266,0.721028126,-0.666666667,-0.588636179,-0.178571429,-0.56584904,-0.551713602,-0.532079854,-0.5062397,-0.471480217,-0.432349959,-0.391764247,-0.342870968,3300000000,33,JAWA TENGAH
0000cb9c6643b09e8cfc,21,24,30,25,26,26,27,27,28,28,29,16,19,29,20,21,21,22,22,23,24,24,10,13,27,14,14,15,16,17,18,19,20,30,44,90,49,52,55,59,64,68,72,77,9,22,56,25,27,29,31,33,35,36,39,192,193,199,194,194,194,195,195,195,195,197,4,9,33,10,10,11,12,12,13,15,19,6,-102.5,-4.689416373,170,-2.894161589,-2.894161589,-2.894161589,-2.894161589,-2.894161589,-2.894161589,-1.556176004,-1.556176004,3302190006,,2,3302000000,BANYUMAS,190,KEDUNGBANTENG,3302190006,KENITEN,-0.571428571,-0.412140381,0.033707865,-0.392584966,-0.377437593,-0.361629807,-0.349805177,-0.333333333,-0.314761139,-0.27924674,-0.189923011,0.185185185,0.392675647,0.75,0.450453187,0.492907407,0.541463911,0.583867337,0.622836806,0.654729149,0.677987002,0.701490449,-0.625,-0.567288583,-0.127272727,-0.546125903,-0.524259438,-0.5,-0.466088309,-0.432307551,-0.4,-0.362318841,-0.323361098,3300000000,33,JAWA TENGAH
0000e0642d9231c7c865,21,24,33,25,26,27,27,28,28,28,29,16,19,30,21,21,22,22,23,23,24,24,10,14,24,15,16,16,17,18,18,19,20,23,38,87,42,45,48,50,53,56,60,65,8,16,59,20,22,24,27,29,32,34,36,192,193,198,194,194,195,195,195,195,196,197,3,7,31,8,9,10,11,12,13,17,20,5,-12.88461538,-3.38800479,25.83333333,-2.634613339,-2.379978948,-2.121251749,-1.869898325,-1.620577995,-1.379496384,-1.126742482,-0.894269703,3302190005,,2,3302000000,BANYUMAS,190,KEDUNGBANTENG,3302190005,KARANGNANGKA,-0.6,-0.428571429,0.011764706,-0.400568984,-0.380957257,-0.364892037,-0.345906727,-0.32286852,-0.2911284,-0.243890346,-0.177999778,0.15,0.344966239,0.75,0.39260543,0.428571429,0.458773605,0.491577977,0.514336055,0.549418887,0.588899484,0.642258367,-0.636363636,-0.517817505,-0.022222222,-0.470953589,-0.439480236,-0.412099499,-0.385794998,-0.364884305,-0.333333333,-0.303447952,-0.260038973,3300000000,33,JAWA TENGAH
0000975d89de4f142a5b,22,24,33,25,26,27,27,27,28,28,29,17,20,29,21,21,22,22,23,23,24,25,11,14,28,15,16,16,17,18,19,20,22,19,37,83,40,43,44,46,48,50,52,57,8,16,53,18,20,21,23,26,30,34,39,192,194,200,194,195,195,195,195,196,197,197,3,7,38,7,8,9,10,11,13,19,25,4,-8.275862069,-2.716541667,-0.154639175,-2.155371266,-1.846109645,-1.662327252,-1.471325556,-1.341324969,-1.220618777,-1.089302934,-0.907567692,3302190004,,2,3302000000,BANYUMAS,190,KEDUNGBANTENG,3302190004,BEJI,-0.590909091,-0.432900137,0.108695652,-0.408561864,-0.388302128,-0.373677856,-0.353672368,-0.324952806,-0.279861152,-0.181936095,-0.0795533,0.111111111,0.313286863,0.741935484,0.36513515,0.4,0.423877483,0.447328519,0.469890667,0.5,0.52906457,0.583085809,-0.62,-0.462814106,-0.027027027,-0.412184498,-0.381375194,-0.361448752,-0.343062151,-0.324386266,-0.311626262,-0.283474809,-0.249160553,3300000000,33,JAWA TENGAH
000033a6cd2fa7bc3db9,20,23,31,23,24,25,26,27,27,27,28,16,18,28,18,20,21,21,22,22,23,24,9,11,25,12,13,14,14,15,16,17,19,32,47,95,52,57,62,65,68,71,75,78,9,23,57,27,29,30,32,33,34,35,37,192,194,199,194,194,194,195,195,195,196,196,4,9,30,10,10,11,12,12,13,14,16,7,-42.5,-5.288407902,53.33333333,-4.762546031,-4.232893984,-3.755230328,-3.268124266,-2.759369519,-2.759369519,-2.284463726,-1.775296409,3302190007,,2,3302000000,BANYUMAS,190,KEDUNGBANTENG,3302190007,DAWUHAN WETAN,-0.581395349,-0.412095973,0.025,-0.396824794,-0.384825073,-0.373454215,-0.365020954,-0.353192714,-0.339422829,-0.31133526,-0.256262726,0.192982456,0.439024179,0.785714286,0.5,0.560707732,0.615240544,0.658188755,0.685594964,0.697292671,0.713316699,0.724556692,-0.647058824,-0.591286641,-0.133333333,-0.576035058,-0.564920362,-0.549068756,-0.529036516,-0.5,-0.455293308,-0.403997769,-0.342848332,3300000000,33,JAWA TENGAH
00004872ba7bac1aaaa4,20,23,34,24,25,26,26,27,27,28,29,15,18,29,19,20,21,21,22,22,24,25,9,11,24,12,13,14,15,16,17,19,20,29,41,100,44,48,53,57,62,66,71,76,11,18,59,22,24,27,29,31,33,35,37,192,193,199,194,194,194,195,195,195,195,196,4,8,32,9,10,10,11,11,12,14,18,8,-187.5,-4.774137272,155,-2.911418077,-2.911418077,-2.911418077,-2.911418077,-2.911418077,-1.343476217,-1.343476217,-1.343476217,3302190008,,2,3302000000,BANYUMAS,190,KEDUNGBANTENG,3302190008,DAWUHAN KULON,-0.541666667,-0.415779447,0.036144578,-0.396690962,-0.384893496,-0.373166446,-0.361352474,-0.345594124,-0.325861976,-0.295069393,-0.231482595,0.185185185,0.365639521,0.787234043,0.419470321,0.474481493,0.528918222,0.588769804,0.642481966,0.677926553,0.701398463,0.717788099,-0.650485437,-0.584601626,-0.094339623,-0.561116001,-0.541499264,-0.506078947,-0.467101869,-0.41610206,-0.369712676,-0.324439147,-0.279549853,3300000000,33,JAWA TENGAH
0000497d42a5708da1ab,21,23,35,24,25,26,27,27,27,28,29,16,18,32,19,20,21,22,22,23,24,25,9,11,32,13,13,14,15,16,17,19,20,31,44,97,50,56,60,64,67,71,74,78,9,21,55,25,28,29,31,32,34,35,37,192,193,199,193,194,194,194,194,195,195,195,4,9,32,10,10,11,11,12,13,14,16,12,-88.75,-4.70606558,335,-4.70606558,-2.976266152,-2.976266152,-2.976266152,-2.976266152,-2.976266152,-1.392663334,-1.392663334,3302180012,,2,3302000000,BANYUMAS,180,KARANGLEWAS,3302180012,BABAKAN,-0.62962963,-0.415674945,0.090909091,-0.400789708,-0.388900193,-0.377321883,-0.361677153,-0.34588976,-0.326348821,-0.302449699,-0.256280153,0.151515152,0.381392691,0.786407767,0.462864863,0.533032291,0.589045893,0.639164344,0.670757642,0.68951869,0.70512775,0.721144005,-0.672727273,-0.591369263,-0.087719298,-0.572059512,-0.55684327,-0.537346583,-0.513307273,-0.471412667,-0.428571429,-0.369205585,-0.303551488,3300000000,33,JAWA TENGAH
0000c862254f239797a4,21,25,33,26,26,27,27,27,28,28,29,16,20,31,21,22,22,23,23,24,24,25,9,13,29,14,16,17,17,18,20,21,22,31,41,93,44,47,50,54,57,61,66,72,8,19,53,23,25,27,29,31,33,35,38,192,193,199,194,194,194,195,195,195,196,196,4,8,35,9,10,11,12,13,14,15,20,11,-28.18181818,-4.438721819,-0.443786982,-3.681052835,-3.077297938,-2.682951436,-2.31889375,-2.068223534,-1.806649851,-1.440537764,-1.068157352,3302180011,,2,3302000000,BANYUMAS,180,KARANGLEWAS,3302180011,SINGASARI,-0.609756098,-0.407986981,0.056179775,-0.384739262,-0.369191166,-0.349558325,-0.333333333,-0.314456254,-0.291610894,-0.25986089,-0.181881396,0.142857143,0.322670139,0.757575758,0.372597699,0.424133567,0.463095505,0.507024383,0.545670026,0.590582043,0.638962221,0.68185644,-0.626168224,-0.5530969,-0.127272727,-0.512555229,-0.475420625,-0.438618299,-0.405254063,-0.369849717,-0.342817111,-0.303961393,-0.253699577,3300000000,33,JAWA TENGAH
000046c03c690b2ef920,16,18,90,19,20,21,22,24,25,27,28,9,14,100,15,16,16,18,19,20,22,24,5,8,93,9,9,10,11,13,14,16,18,10,32,102,38,42,46,50,55,60,66,72,3,13,69,17,19,21,23,26,28,31,34,161,188,199,190,191,192,193,193,193,194,195,0,5,52,7,8,8,9,10,11,11,13,9,-325,-4.83754001,82,-2.88111604,-2.88111604,-2.88111604,-2.88111604,-1.194461885,-1.194461885,-1.194461885,-1.194461885,3302190009,,2,3302000000,BANYUMAS,190,KEDUNGBANTENG,3302190009,BASEH,-0.793103448,-0.450517314,0.119047619,-0.419831696,-0.408325948,-0.396499842,-0.385012635,-0.373446784,-0.361498924,-0.342126033,-0.302855349,0.01754386,0.408112876,0.806451613,0.492849519,0.551758839,0.6,0.635619898,0.666666667,0.689256454,0.713979849,0.736382264,-0.68,-0.6,0.037037037,-0.568433108,-0.545041965,-0.517407456,-0.482230981,-0.447352338,-0.403919507,-0.34970767,-0.275591139,3300000000,33,JAWA TENGAH
0000c17d8f15bfb43fc6,15,18,90,19,20,20,21,23,25,27,28,9,14,82,15,15,16,17,19,20,22,23,5,8,77,9,9,10,11,12,14,15,18,13,31,107,41,46,51,56,60,65,70,76,3,12,64,18,21,24,26,28,31,33,36,171,187,199,189,190,191,192,193,193,193,194,1,5,47,7,8,9,10,10,11,12,14,10,-390,-5.316266184,440,-5.316266184,-2.067009343,-2.067009343,-2.067009343,-2.067009343,-2.067009343,-2.067009343,-2.067009343,3302190010,,2,3302000000,BANYUMAS,190,KEDUNGBANTENG,3302190010,KALISALAK,-0.704545455,-0.450415933,0.045454545,-0.419810166,-0.404669941,-0.392690001,-0.380812639,-0.36901047,-0.357505491,-0.341776647,-0.302760092,0.006451613,0.380544786,0.818181818,0.514055929,0.604931731,0.65062901,0.673636106,0.693542803,0.709215755,0.724330275,0.746661555,-0.689320388,-0.604720615,0.037037037,-0.583763429,-0.568351755,-0.548876235,-0.529916745,-0.5,-0.458722235,-0.385603543,-0.263745387,3300000000,33,JAWA TENGAH
00000d2320647d276293,15,18,90,19,20,21,22,23,25,27,29,9,14,101,15,16,17,18,19,20,22,24,5,8,93,9,9,10,11,13,14,16,18,11,30,161,40,46,50,55,60,64,68,74,3,12,95,17,21,23,25,28,30,32,35,169,187,198,189,191,192,192,193,193,194,194,1,5,66,7,8,9,10,10,11,12,14,11,-395,-5.380844291,400,-5.380844291,-1.969288931,-1.969288931,-1.969288931,-1.969288931,-1.969288931,-1.969288931,-1.969288931,3302190011,,2,3302000000,BANYUMAS,190,KEDUNGBANTENG,3302190011,WINDUJAYA,-0.710843373,-0.45470065,-0.035294118,-0.423823383,-0.404555987,-0.392639675,-0.380806847,-0.369135274,-0.357482602,-0.34184659,-0.310384379,-0.007874016,0.388871607,0.827956989,0.5,0.572195583,0.619293964,0.650574097,0.677823562,0.697572111,0.72074013,0.746708789,-0.704347826,-0.604695879,0.04109589,-0.576140358,-0.556512534,-0.533381133,-0.506466754,-0.470767847,-0.423888069,-0.368926091,-0.260116333,3300000000,33,JAWA TENGAH
00004c49bf94394dfb1c,20,22,30,23,24,25,26,27,27,28,28,14,17,28,18,19,20,21,22,22,23,24,8,11,27,12,13,14,14,15,16,17,18,35,49,90,53,57,60,62,65,68,71,75,11,22,44,25,26,28,29,31,32,34,35,191,193,197,193,193,194,194,194,195,195,195,4,8,26,9,10,10,11,11,12,13,15,12,-70,-4.761359612,-0.748031496,-3.707965561,-3.240868744,-3.240868744,-2.752231434,-2.752231434,-2.278329346,-1.774595989,-1.774595989,3302190012,,2,3302000000,BANYUMAS,190,KEDUNGBANTENG,3302190012,KALIKESUR,-0.576923077,-0.424124896,-0.035294118,-0.404670071,-0.392780642,-0.38078801,-0.369350345,-0.361523841,-0.346185789,-0.333333333,-0.298964999,0.23943662,0.471092689,0.775280899,0.529149908,0.583604428,0.615364931,0.642705457,0.662375381,0.681185484,0.701387586,0.721846552,-0.647058824,-0.586606276,-0.220338983,-0.563917514,-0.546088873,-0.530163483,-0.510883963,-0.487299012,-0.458363331,-0.418604651,-0.371428571,3300000000,33,JAWA TENGAH
0000b4c2bab2f5f0c358,17,21,38,21,22,23,24,25,26,26,27,11,16,32,17,18,19,19,20,21,22,23,6,10,27,10,11,12,13,13,14,15,16,20,45,111,51,56,61,65,69,72,77,84,6,20,57,23,26,28,30,32,34,36,39,183,192,198,193,193,193,193,194,194,194,195,2,8,35,9,10,10,11,12,12,13,15,13,-435,-9.56436933,450,-5.416150813,-5.416150813,-2.389979914,-2.389979914,-2.389979914,-2.389979914,-2.389979914,-2.389979914,3302180013,,2,3302000000,BANYUMAS,180,KARANGLEWAS,3302180013,SUNYALANGU,-0.612903226,-0.428378268,0.162162162,-0.408145835,-0.396615508,-0.384917286,-0.377378954,-0.365230259,-0.353492911,-0.339018294,-0.31073308,0.111111111,0.521194484,0.838383838,0.591906057,0.630955881,0.657833214,0.681674212,0.701484063,0.717699129,0.736266078,0.75146417,-0.724770642,-0.619273446,0,-0.6,-0.580227185,-0.564908255,-0.54480021,-0.517518763,-0.490441622,-0.450879589,-0.396702561,3300000000,33,JAWA TENGAH
00000e31df4e850c14ae,15,18,96,19,19,20,21,23,25,26,28,9,14,108,15,15,16,17,18,20,21,23,4,8,99,9,9,10,11,12,13,14,17,11,36,141,43,48,52,57,61,64,69,75,3,14,66,18,21,24,26,28,30,32,35,152,188,199,190,190,191,192,193,193,194,194,0,6,48,7,8,9,10,10,11,12,14,20,-445,-5.384689723,450,-5.384689723,-2.100372978,-2.100372978,-2.100372978,-2.100372978,-2.100372978,-2.100372978,-2.100372978,3302170020,,2,3302000000,BANYUMAS,170,CILONGOK,3302170020,SOKAWERA,-0.897435897,-0.454758313,0.057471264,-0.423871918,-0.404521323,-0.392623146,-0.380819201,-0.369204117,-0.35346535,-0.339182549,-0.31073206,-0.067961165,0.47054933,0.818181818,0.563982237,0.615737737,0.650562374,0.67383549,0.693611831,0.709379288,0.728408213,0.746716749,-0.698113208,-0.610841996,0.069518717,-0.588528168,-0.568524673,-0.548813795,-0.529643406,-0.5,-0.467129484,-0.412213813,-0.318608355,3300000000,33,JAWA TENGAH
00007b004d74bbd6e1ec,15,18,88,18,19,20,21,23,25,26,27,9,13,82,14,15,16,17,18,20,21,23,5,8,78,9,9,10,10,12,13,14,16,14,36,107,42,46,50,54,58,62,66,72,5,15,56,18,21,23,25,27,29,31,35,162,188,198,189,190,191,191,192,193,194,195,1,6,43,7,8,9,9,10,11,12,14,19,-445,-5.347317709,400,-5.347317709,-2.116514591,-2.116514591,-2.116514591,-2.116514591,-2.116514591,-2.116514591,-2.116514591,3302170019,,2,3302000000,BANYUMAS,170,CILONGOK,3302170019,GUNUNGLURAH,-0.727272727,-0.439591525,0.066666667,-0.412189631,-0.396449491,-0.385001821,-0.373361929,-0.365183809,-0.353470603,-0.333333333,-0.303077048,-0.011764706,0.486068634,0.838383838,0.563851464,0.611297905,0.646616581,0.670948793,0.689344131,0.70489906,0.724380406,0.743831373,-0.708737864,-0.60474123,0.056179775,-0.579839917,-0.560913529,-0.541349408,-0.521359829,-0.5,-0.462961904,-0.415820305,-0.345669826,3300000000,33,JAWA TENGAH
0000c9ca2958c45f51b8,15,18,58,19,19,20,21,23,24,25,27,9,13,56,14,15,16,17,18,19,20,22,5,8,51,9,9,10,10,11,12,14,16,13,36,110,41,45,48,52,55,59,64,70,4,16,66,19,21,22,24,26,28,30,33,163,188,196,189,190,190,191,192,193,194,194,1,6,44,7,8,9,9,10,11,11,13,18,-360,-5.243158279,400,-2.137041338,-2.137041338,-2.137041338,-2.137041338,-2.137041338,-2.137041338,-2.137041338,-2.137041338,3302170018,,2,3302000000,BANYUMAS,170,CILONGOK,3302170018,SAMBIRATA,-0.661016949,-0.428527756,-0.057142857,-0.404506144,-0.392522461,-0.380851113,-0.369164916,-0.35736965,-0.345665702,-0.325681737,-0.302802174,0.145833333,0.5,0.816091954,0.568088489,0.611234757,0.639568722,0.661251269,0.681106753,0.697478518,0.714084862,0.732412138,-0.704347826,-0.595029744,-0.045454545,-0.5725008,-0.552302336,-0.533560371,-0.513547365,-0.490609243,-0.463085111,-0.423781938,-0.365032431,3300000000,33,JAWA TENGAH
0000f18bdb872ecc0d84,21,23,43,24,25,25,26,26,26,27,27,16,19,38,20,20,20,21,21,21,22,23,9,12,38,12,13,13,14,15,16,17,19,31,44,91,50,56,60,64,67,70,72,75,11,21,67,25,28,30,31,32,33,35,36,191,193,198,193,194,194,194,194,195,195,196,4,9,52,9,10,11,11,12,13,14,16,13,-330,-4.922282359,240,-4.922282359,-2.620674078,-2.620674078,-2.620674078,-2.620674078,-2.620674078,-2.620674078,-2.620674078,3302170013,,2,3302000000,BANYUMAS,170,CILONGOK,3302170013,RANCAMAYA,-0.531914894,-0.415830394,0.046511628,-0.400629936,-0.388906333,-0.377486261,-0.365051547,-0.353060783,-0.333333333,-0.306580891,-0.248663135,0.206349206,0.407140511,0.785714286,0.491856415,0.552333613,0.606220096,0.642172255,0.670853091,0.689671599,0.704513578,0.717616866,-0.632653061,-0.580900689,-0.174603175,-0.567341283,-0.553109072,-0.538461538,-0.516967529,-0.487491231,-0.447444041,-0.394736842,-0.333333333,3300000000,33,JAWA TENGAH
00002d60c6e3c5a97fa0,20,24,41,24,25,25,26,26,26,27,27,15,18,41,20,20,21,21,21,22,22,23,9,12,39,13,13,13,14,14,15,16,17,28,55,113,60,64,67,69,72,74,77,80,10,27,61,29,30,31,32,34,35,36,39,191,193,197,194,194,194,194,195,195,195,195,4,10,39,10,11,11,12,13,13,14,16,12,-330,-5.161849874,340,-5.161849874,-5.161849874,-5.161849874,-2.93367577,-2.93367577,-2.93367577,-2.93367577,-2.93367577,3302170012,,2,3302000000,BANYUMAS,170,CILONGOK,3302170012,LANGGONGSARI,-0.549295775,-0.415724149,-0.035294118,-0.400961422,-0.38897053,-0.377268585,-0.364996007,-0.353488528,-0.341050104,-0.318630467,-0.279645172,0.178947368,0.525662823,0.78313253,0.584077631,0.622436681,0.650106041,0.670701343,0.689668391,0.704805959,0.712977083,0.728573909,-0.671875,-0.595886637,-0.154639175,-0.579882871,-0.568047053,-0.557006148,-0.544653211,-0.52918535,-0.505836093,-0.475353446,-0.424818471,3300000000,33,JAWA TENGAH
00000a9c9bee65059b32,21,22,34,23,23,24,25,25,26,27,27,15,18,30,18,19,20,20,21,21,22,23,9,11,30,12,12,13,13,14,15,16,17,21,52,105,57,61,63,66,69,71,74,78,7,27,61,28,29,31,32,33,34,36,39,193,193,200,194,194,194,195,195,195,195,196,3,9,44,10,11,11,12,13,14,16,19,11,-65,-6.487204577,103.75,-4.464433981,-4.464433981,-3.492391344,-3.492391344,-3.492391344,-2.565560581,-2.565560581,-2.565560581,3302170011,,2,3302000000,BANYUMAS,170,CILONGOK,3302170011,PERNASIDI,-0.551020408,-0.41167969,0.086956522,-0.396816738,-0.384777286,-0.373241107,-0.3576101,-0.341048992,-0.32185303,-0.295323586,-0.228117867,0.105263158,0.514165483,0.813084112,0.579752837,0.622310273,0.653916569,0.67497127,0.689269218,0.701151576,0.713458112,0.728584093,-0.68,-0.59563004,0.066666667,-0.580210452,-0.568820357,-0.55666509,-0.544719686,-0.529200248,-0.506165786,-0.474821342,-0.424497768,3300000000,33,JAWA TENGAH
00002d8d47b548d17f63,20,23,43,24,25,25,26,26,26,27,27,15,18,38,19,19,20,20,21,21,22,23,9,11,33,12,13,13,14,14,15,16,18,26,49,99,54,58,61,64,67,69,72,76,9,25,62,27,28,30,31,32,33,35,37,191,193,201,193,194,194,194,195,195,195,196,4,9,53,10,10,11,11,12,13,15,18,8,-200,-4.711749047,95,-4.711749047,-2.937509215,-2.937509215,-2.937509215,-2.937509215,-2.937509215,-2.937509215,-1.551705089,3302170008,,2,3302000000,BANYUMAS,170,CILONGOK,3302170008,CILONGOK,-0.574468085,-0.415785374,0.136363636,-0.400980212,-0.388946253,-0.377253582,-0.365024493,-0.349436546,-0.326118602,-0.295239571,-0.224924056,0.12,0.485294798,0.794392523,0.556102307,0.594427274,0.626939186,0.650100802,0.666666667,0.685642776,0.701298413,0.7210852,-0.655172414,-0.583805228,-0.01369863,-0.568693259,-0.552876626,-0.537934181,-0.517758466,-0.5,-0.474866288,-0.443259551,-0.392330374,3300000000,33,JAWA TENGAH
